"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2014","2014",99500,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2015","2015",101200,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2016","2016",106100,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2017","2017",105600,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2018","2018",104500,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2019","2019",103900,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2020","2020",111500,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2021","2021",128300,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2022","2022",131500,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2010","2010",70780,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2011","2011",72340,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2012","2012",77870,"B","Break"
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2013","2013",85000,"B","Break"
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2014","2014",91100,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2015","2015",91600,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2016","2016",95700,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2017","2017",93900,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2018","2018",96500,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2019","2019",99200,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2020","2020",107500,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2021","2021",124600,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2022","2022",127300,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2010","2010",4190,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2011","2011",5100,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2012","2012",6580,"B","Break"
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2013","2013",7000,"B","Break"
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2014","2014",8400,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2015","2015",9600,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2016","2016",10400,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2017","2017",11700,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2018","2018",8000,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2019","2019",4700,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2020","2020",4000,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2021","2021",3700,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2022","2022",4200,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2010","2010",58838,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2011","2011",60506.8,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2012","2012",68510,"B","Break"
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2013","2013",68573,"B","Break"
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2014","2014",76700,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2015","2015",79362.5,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2016","2016",82420,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2017","2017",82555,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2018","2018",83845,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2019","2019",82645,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2020","2020",90107.5,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2021","2021",107740,,
"LTWFFWFT","Formal LTC workers (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2022","2022",106697.5,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2010","2010",54908.3,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2011","2011",56225.5,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2012","2012",62703,"B","Break"
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2013","2013",62538,"B","Break"
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2014","2014",68507.5,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2015","2015",70225,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2016","2016",73057.5,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2017","2017",72185,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2018","2018",76347.5,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2019","2019",78237.5,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2020","2020",86362.5,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2021","2021",104425,,
"LTWFFWFH","Formal LTC workers at home (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2022","2022",102575,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2010","2010",3929.8,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2011","2011",4281.3,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2012","2012",5807,"B","Break"
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2013","2013",6035,"B","Break"
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2014","2014",8192.5,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2015","2015",9137.5,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2016","2016",9362.5,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2017","2017",10370,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2018","2018",7497.5,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2019","2019",4407.5,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2020","2020",3745,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2021","2021",3315,,
"LTWFFWFI","Formal LTC workers in institutions (FTE)","NURPCAMT","Total (nurses and personal carers)","ISR","Israel","2022","2022",4122.5,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2011","2011",5353,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2012","2012",5484,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2013","2013",5580,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2014","2014",5777,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2015","2015",6004,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2016","2016",6242,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2017","2017",6381,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2018","2018",6332,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2019","2019",6432,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2020","2020",6897,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2021","2021",7567,,
"LTWFFWHC","Formal LTC workers (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2022","2022",8116,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2011","2011",708,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2012","2012",712,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2013","2013",722,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2014","2014",739,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2015","2015",719,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2016","2016",691,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2017","2017",735,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2018","2018",725,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2019","2019",844,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2020","2020",1236,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2021","2021",1996,,
"LTWFFWHO","Formal LTC workers at home (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2022","2022",2687,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2011","2011",4645,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2012","2012",4772,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2013","2013",4858,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2014","2014",5038,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2015","2015",5285,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2016","2016",5551,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2017","2017",5646,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2018","2018",5607,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2019","2019",5588,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2020","2020",5661,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2021","2021",5571,,
"LTWFFWIN","Formal LTC workers in institutions (Head counts)","NURPCAMT","Total (nurses and personal carers)","SVN","Slovenia","2022","2022",5429,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","AUS","Australia","2012","2012",176358,"E; D","Estimated value; Difference in methodology"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","AUS","Australia","2016","2016",180621,"E; D","Estimated value; Difference in methodology"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","AUS","Australia","2020","2020",246886,"E; B; D","Estimated value; Break; Difference in methodology"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2010","2010",128910,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2011","2011",131970,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2012","2012",133577,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2013","2013",135274,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2014","2014",137072,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2015","2015",138982,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2016","2016",141020,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2017","2017",143197,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2018","2018",145533,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2019","2019",148043,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2020","2020",150750,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CAN","Canada","2021","2021",189515,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2011","2011",26066.6,"E; B","Estimated value; Break"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2012","2012",28041.8,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2013","2013",25947.7,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2014","2014",27573.6,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2015","2015",29697.7,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2016","2016",34241.6,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2017","2017",35758.4,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2018","2018",33431.2,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2019","2019",38032.6,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2020","2020",36940.6,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","CZE","Czech Republic","2021","2021",43348.5,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2010","2010",67317,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2011","2011",67652,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2012","2012",68814,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2013","2013",68767,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2014","2014",70027,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2015","2015",70922,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2016","2016",72187,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2017","2017",72869,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2018","2018",72377,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2019","2019",71384,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DNK","Denmark","2020","2020",70476,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","FIN","Finland","2021","2021",44255,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","FIN","Finland","2022","2022",44624,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DEU","Germany","2011","2011",405220,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DEU","Germany","2013","2013",436564,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DEU","Germany","2015","2015",493089,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DEU","Germany","2017","2017",531350,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DEU","Germany","2019","2019",576295,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","DEU","Germany","2021","2021",603724,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2010","2010",6084,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2011","2011",6373,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2012","2012",8795,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2013","2013",6703,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2014","2014",5479,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2015","2015",4087,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2016","2016",4020,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2017","2017",3246,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2018","2018",2744,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2019","2019",2546,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2020","2020",2786,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","HUN","Hungary","2021","2021",2236,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2010","2010",17456,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2011","2011",16522,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2012","2012",17301,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2013","2013",16653,"B","Break"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2014","2014",18268,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2015","2015",18465,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2016","2016",18682,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2017","2017",19266,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2018","2018",19631,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2019","2019",19487,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2020","2020",19440,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2021","2021",19836,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","IRL","Ireland","2022","2022",20266,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2010","2010",1334049,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2011","2011",1399088,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2012","2012",1531722,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2013","2013",1605670,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2014","2014",1655025,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2015","2015",1704245,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2016","2016",1708384,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2017","2017",1735186,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2018","2018",1995144,"E; B","Estimated value; Break"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2019","2019",2011464,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2020","2020",2025077,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","JPN","Japan","2021","2021",2057072,"E","Estimated value"
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","KOR","Korea","2010","2010",171034,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","KOR","Korea","2011","2011",164927,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","KOR","Korea","2012","2012",168227,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","KOR","Korea","2013","2013",182100,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","KOR","Korea","2014","2014",191920,,
"LTWFFWHC","Formal LTC workers (Head counts)","TOTPCAMB","Total personal carers (at home and in institutions)","KOR","Korea","2015","2015",206344,,
