"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NLD","Netherlands","2014","2014",249975,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NLD","Netherlands","2015","2015",181675,"B","Break"
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NLD","Netherlands","2016","2016",181620,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NLD","Netherlands","2017","2017",171245,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NLD","Netherlands","2018","2018",167355,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NLD","Netherlands","2019","2019",165485,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NLD","Netherlands","2020","2020",171725,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2010","2010",20461.3,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2011","2011",21347,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2012","2012",20857.8,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2013","2013",20260.8,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2014","2014",20552.7,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2015","2015",20734.7,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2016","2016",21107.1,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2017","2017",21168.9,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2018","2018",21123.4,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2019","2019",21437.4,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2020","2020",21370,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2010","2010",53115.1,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2011","2011",51517.1,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2012","2012",55183.5,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2013","2013",44440.3,"B","Break"
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2014","2014",44313.5,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2015","2015",42948.5,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2016","2016",46576.3,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2017","2017",51913.3,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2018","2018",51611.9,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2019","2019",44319.9,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NZL","New Zealand","2020","2020",39560,"B","Break"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2010","2010",28527,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2011","2011",27405,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2012","2012",27412,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2013","2013",27014,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2014","2014",26810,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2015","2015",26440,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2016","2016",26128,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2017","2017",25602,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2018","2018",25121,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2019","2019",25053,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2020","2020",24181,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2021","2021",23815,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2022","2022",23589,"P","Provisional value"
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2010","2010",60945,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2011","2011",61702,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2012","2012",61246,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2013","2013",62081,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2014","2014",61940,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2015","2015",62340,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2016","2016",63122,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2017","2017",63614,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2018","2018",63738,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2019","2019",63380,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2020","2020",63206,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2021","2021",64876,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","NOR","Norway","2022","2022",64990,"P","Provisional value"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2010","2010",28149,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2011","2011",25515,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2012","2012",26688,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2013","2013",28177,"B; D","Break; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2014","2014",32352,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2015","2015",33691,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2016","2016",34678,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2017","2017",35392,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2018","2018",36198,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2019","2019",37529,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2020","2020",33304,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","POL","Poland","2021","2021",36231,"D","Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2010","2010",9528,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2011","2011",10844,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2012","2012",10984,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2013","2013",13698,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2014","2014",15357,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2015","2015",15603,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2016","2016",15302,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2017","2017",16002,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2018","2018",16759,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2019","2019",16874,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2020","2020",14483,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2021","2021",15486,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2022","2022",16474,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2010","2010",2428,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2011","2011",4204,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2012","2012",4819,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2013","2013",6410,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2014","2014",8335,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2015","2015",9398,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2016","2016",9327,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2017","2017",7436,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2018","2018",8202,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2019","2019",8406,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2020","2020",7840,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2021","2021",7822,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","PRT","Portugal","2022","2022",8099,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SVK","Slovak Republic","2022","2022",21260,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SVK","Slovak Republic","2021","2021",29073,"D","Difference in methodology"
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SVK","Slovak Republic","2022","2022",29212,"B; D","Break; Difference in methodology"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2010","2010",92922,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2011","2011",102292,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2012","2012",104800,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2013","2013",112268,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2014","2014",113360,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2015","2015",115775,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2016","2016",123839,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2017","2017",133420,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2018","2018",143628,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2019","2019",149964,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2020","2020",133764,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2021","2021",144639,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2022","2022",153125,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2010","2010",282352,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2011","2011",306554,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2012","2012",310537,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2013","2013",300369,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2014","2014",384593,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2015","2015",421236,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2016","2016",464128,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2017","2017",511645,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2018","2018",580112,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2019","2019",620341,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2020","2020",638207,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2021","2021",705785,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ESP","Spain","2022","2022",787089,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2010","2010",63246,"B","Break"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2011","2011",62381,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2012","2012",60130,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2014","2014",57759,"B","Break"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2015","2015",57979,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2016","2016",58608,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2017","2017",57179,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2018","2018",57047,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2019","2019",56726,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2020","2020",54703,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2021","2021",53685,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2010","2010",133588,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2011","2011",134616,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2012","2012",128756,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2013","2013",134389,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2014","2014",142186,"B","Break"
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2015","2015",150794,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2016","2016",137496,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2017","2017",148237,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2018","2018",161784,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2019","2019",152169,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2020","2020",170803,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","SWE","Sweden","2021","2021",152823,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2010","2010",61098,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2011","2011",61811,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2012","2012",62512,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2013","2013",62869,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2014","2014",63232,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2015","2015",63011,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2016","2016",63434,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2017","2017",63118,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2018","2018",63009,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2019","2019",62892,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2020","2020",59750,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","CHE","Switzerland","2021","2021",60394,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","USA","United States","2014","2014",817900,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","USA","United States","2016","2016",800243,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","USA","United States","2020","2020",611818,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","USA","United States","2014","2014",2576700,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","USA","United States","2016","2016",2303228,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","USA","United States","2017","2017",2519611,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","CHL","Chile","2015","2015",266484,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","CHL","Chile","2017","2017",290376,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2010","2010",3353,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2011","2011",3550,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2012","2012",3816,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2013","2013",6469,"B","Break"
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2014","2014",7016,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2015","2015",7016,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2016","2016",7430,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2017","2017",7567,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2018","2018",7901,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2019","2019",8178,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2020","2020",7979,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2021","2021",8418,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2010","2010",7346,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2011","2011",6804,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2012","2012",6552,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2013","2013",6112,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2014","2014",5735,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2015","2015",5373,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2016","2016",5111,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2017","2017",9558,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2018","2018",9780,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2019","2019",10078,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2020","2020",10956,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","EST","Estonia","2021","2021",10040,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2010","2010",12275,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2011","2011",12389,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2012","2012",12747,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2013","2013",12721,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2014","2014",12738,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2015","2015",12573,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2016","2016",12032,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2017","2017",11704,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2018","2018",11582,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2019","2019",11632,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2020","2020",10637,,
"LTCILTIT","LTC recipients in institutions (other than hospitals)","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2021","2021",10982,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2010","2010",102002,"B","Break"
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2011","2011",105942,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2012","2012",110504,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2013","2013",113446,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2014","2014",114465,"B","Break"
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2015","2015",115620,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2016","2016",119353,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2017","2017",123975,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2018","2018",129420,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2019","2019",152738,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2020","2020",180811,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2021","2021",197003,,
"LTCILTHT","LTC recipients at home","FEM65PPF","Females, aged 65 years old and over","ISR","Israel","2022","2022",215042,,
