"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",38.3,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",38.9,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",42.6,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2016","2016",40.4,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2017","2017",38.9,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2018","2018",44.2,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2019","2019",51.9,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2020","2020",49.2,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2021","2021",49,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2022","2022",44.5,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2010","2010",77.8,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2011","2011",78.8,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2012","2012",77.8,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",76.9,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",76.1,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",77.2,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2016","2016",76.6,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2017","2017",76.8,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2018","2018",78.4,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2019","2019",81.2,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2020","2020",80,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2021","2021",80,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2022","2022",79.2,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2010","2010",98.4,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2011","2011",98.5,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2012","2012",98.6,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",98.7,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",97.6,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",98.2,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2016","2016",97.9,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2017","2017",98,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2018","2018",97.7,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2019","2019",98,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2020","2020",97.7,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2021","2021",98,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","GRC","Greece","2022","2022",98,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","GRC","Greece","2010","2010",94.9,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","GRC","Greece","2011","2011",94.4,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","GRC","Greece","2012","2012",93.6,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",94,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",93.1,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",93.4,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2010","2010",75.8,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2011","2011",77,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2012","2012",75.9,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",76,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",74.8,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",76.6,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2016","2016",76.7,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2017","2017",77.8,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2018","2018",80.6,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2019","2019",84.3,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2020","2020",83.6,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2021","2021",84.1,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","GRC","Greece","2022","2022",84.8,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2010","2010",33.1,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2011","2011",37.3,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2012","2012",34.8,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",32.1,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",34.7,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",37.4,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2016","2016",36.9,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2017","2017",34.2,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2018","2018",40.5,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2019","2019",47.6,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2020","2020",45.8,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2021","2021",45.4,,
"SRHSTGHD","Good/very good health, total aged 65+","PERCALEF","% of population (crude rate)","GRC","Greece","2022","2022",40.6,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2010","2010",75.5,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2011","2011",76.4,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2012","2012",74.9,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2013","2013",73.9,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2014","2014",73.5,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2015","2015",74.4,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2016","2016",73.9,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2017","2017",74,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2018","2018",76.2,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2019","2019",79.1,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2020","2020",78.4,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2021","2021",78.2,,
"SRHSTGHE","Good/very good health, total aged 15+","PERCALEF","% of population (crude rate)","GRC","Greece","2022","2022",77.1,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",92.7,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",93.4,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",94.3,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",92.3,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",93.4,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",93.1,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",93.1,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",93,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",94.1,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",94.7,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",91.6,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",92.6,,
"SRHSFGHA","Good/very good health, females aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",94.1,,
"SRHSFGHB","Good/very good health females aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",78,,
"SRHSFGHB","Good/very good health females aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",80.9,,
"SRHSFGHB","Good/very good health females aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",82.5,,
"SRHSFGHB","Good/very good health females aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",81.9,,
"SRHSFGHB","Good/very good health females aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",83.9,,
"SRHSFGHB","Good/very good health females aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",82.2,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",39.5,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",40.5,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",41.8,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",43,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",44.1,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",45,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",49.7,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",51,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",54.7,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",52.3,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",58.9,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",60.4,,
"SRHSFGHC","Good/very good health females aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",61.1,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",10.4,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",10.4,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",10.9,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",10.9,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",11.3,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",13,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",16.2,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",16.2,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",18.6,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",16.9,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",21,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",26.7,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",23.1,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",51.4,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",52,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",53.1,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",52.3,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",53.4,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",53.3,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",56.2,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",55.3,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",57.5,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",54.8,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",58.8,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",61.8,,
"SRHSFGHE","Good/very good health, females aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",60.7,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",93.3,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",93.8,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",93.5,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",93.4,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",94.2,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",93.5,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",93.2,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",93,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",95.9,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",94.3,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",94.7,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",94.8,,
"SRHSMGHA","Good/very good health, males aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",94.9,,
"SRHSMGHB","Good/very good health, males aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",81.7,,
"SRHSMGHB","Good/very good health, males aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",82.8,,
"SRHSMGHB","Good/very good health, males aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",85,,
"SRHSMGHB","Good/very good health, males aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",84.8,,
"SRHSMGHB","Good/very good health, males aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",85.9,,
"SRHSMGHB","Good/very good health, males aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",83.9,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",40.8,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",42.6,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",46,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",45.3,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",45.6,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",43,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",51.2,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",54.5,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",56.7,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",53.3,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",57.9,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",61.7,,
"SRHSMGHC","Good/very good health, males aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",60.7,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",13.2,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",15.5,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",15.2,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",15.6,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",15.6,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",18.4,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",22.5,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",20.4,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",23.6,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",22.6,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",25.3,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",31.5,,
"SRHSMGHD","Good/very good health, males aged 65+","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",25,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",59,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",59.8,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",61.5,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",60.3,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",60.8,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",59.6,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",63.2,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",63.5,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",64.1,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",62.1,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",65.6,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",68,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",65.6,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",93,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",93.6,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",93.9,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",92.9,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",93.8,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",93.3,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",93.1,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",93,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",95,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2019","2019",94.5,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2020","2020",93.2,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2021","2021",93.7,,
"SRHSTGHA","Good/very good health, total aged 15-24","PERCALEF","% of population (crude rate)","HUN","Hungary","2022","2022",94.5,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",79.9,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",81.9,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",83.8,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",83.3,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",85,,
"SRHSTGHB","Good/very good health, total aged 25-44","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",83.1,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2010","2010",40.1,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2011","2011",41.5,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2012","2012",43.8,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2013","2013",44.1,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2014","2014",44.8,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2015","2015",44.1,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2016","2016",50.4,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2017","2017",52.7,,
"SRHSTGHC","Good/very good health, total aged 45-64","PERCALEF","% of population (crude rate)","HUN","Hungary","2018","2018",55.7,,
