"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","AUS","Australia","2012","2012",21.5,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","AUS","Australia","2002","2002",83.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","AUS","Australia","2008","2008",84.8,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","AUS","Australia","2012","2012",86,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","AUS","Australia","2002","2002",6.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","AUS","Australia","2008","2008",4.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","AUS","Australia","2012","2012",5.5,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","AUT","Austria","2000","2000",219.6,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","AUT","Austria","2002","2002",238.1,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","AUT","Austria","2008","2008",218.6,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","AUT","Austria","2012","2012",222.7,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","AUT","Austria","2000","2000",26.1,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","AUT","Austria","2002","2002",27.8,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","AUT","Austria","2008","2008",22.2,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","AUT","Austria","2012","2012",19.6,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","AUT","Austria","2000","2000",12,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","AUT","Austria","2002","2002",14.3,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","AUT","Austria","2008","2008",16.2,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","AUT","Austria","2012","2012",19.5,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","AUT","Austria","2000","2000",67.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","AUT","Austria","2002","2002",70.5,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","AUT","Austria","2008","2008",69.9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","AUT","Austria","2012","2012",68,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","AUT","Austria","2000","2000",11.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","AUT","Austria","2002","2002",10.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","AUT","Austria","2008","2008",7.8,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","AUT","Austria","2012","2012",5.8,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2000","2000",234.6,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2002","2002",245,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2008","2008",276.2,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2012","2012",288.9,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2000","2000",28,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2002","2002",26.8,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2008","2008",28.6,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2012","2012",29.5,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2000","2000",11.2,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2002","2002",12.2,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2008","2008",16.2,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2012","2012",19.8,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2000","2000",82.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2002","2002",92,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2008","2008",109.4,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2012","2012",111.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2000","2000",9.1,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2002","2002",9.4,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2008","2008",9.4,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","BEL","Belgium","2012","2012",8.6,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","CAN","Canada","2002","2002",272.4,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","CAN","Canada","2008","2008",275,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","CAN","Canada","2012","2012",277.4,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","CAN","Canada","2002","2002",30.6,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","CAN","Canada","2008","2008",31.8,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","CAN","Canada","2012","2012",28.5,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","CAN","Canada","2002","2002",31.6,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","CAN","Canada","2008","2008",32.4,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","CAN","Canada","2012","2012",34.4,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","CAN","Canada","2002","2002",84.3,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","CAN","Canada","2008","2008",83.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","CAN","Canada","2012","2012",79.8,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","CAN","Canada","2002","2002",7.7,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","CAN","Canada","2008","2008",6.6,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","CAN","Canada","2012","2012",6.3,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2002","2002",247.6,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2008","2008",252.5,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2012","2012",258.9,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2002","2002",32,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2008","2008",29.6,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2012","2012",27.1,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2002","2002",13.3,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2008","2008",15.8,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2012","2012",17.8,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2002","2002",58.4,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2008","2008",67.7,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2012","2012",70.3,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2002","2002",16.2,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2008","2008",13.8,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","CZE","Czech Republic","2012","2012",14.1,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2000","2000",296.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2002","2002",285.5,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2008","2008",312.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2012","2012",328.8,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2000","2000",30.5,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2002","2002",33,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2008","2008",35.2,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2012","2012",35.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2000","2000",27.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2002","2002",29.8,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2008","2008",36.3,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2012","2012",37.6,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2000","2000",86.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2002","2002",88.7,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2008","2008",89.1,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2012","2012",105,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2000","2000",15.3,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2002","2002",12.6,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2008","2008",11,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","DNK","Denmark","2012","2012",10.6,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","FIN","Finland","2000","2000",222.6,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","FIN","Finland","2002","2002",227.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","FIN","Finland","2008","2008",229.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","FIN","Finland","2012","2012",234.2,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","FIN","Finland","2000","2000",21.2,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","FIN","Finland","2002","2002",21.1,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","FIN","Finland","2008","2008",19.8,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","FIN","Finland","2012","2012",19.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","FIN","Finland","2000","2000",8.9,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","FIN","Finland","2002","2002",10.1,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","FIN","Finland","2008","2008",10.8,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","FIN","Finland","2012","2012",12.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","FIN","Finland","2000","2000",78.4,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","FIN","Finland","2002","2002",84.7,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","FIN","Finland","2008","2008",86.6,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","FIN","Finland","2012","2012",89.4,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","FIN","Finland","2000","2000",4.2,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","FIN","Finland","2002","2002",4.3,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","FIN","Finland","2008","2008",3.7,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","FIN","Finland","2012","2012",4.3,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","FRA","France","2000","2000",220.3,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","FRA","France","2002","2002",237.2,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","FRA","France","2008","2008",254.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","FRA","France","2012","2012",261.9,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","FRA","France","2000","2000",26.8,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","FRA","France","2002","2002",25.9,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","FRA","France","2008","2008",24.1,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","FRA","France","2012","2012",24.9,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","FRA","France","2000","2000",7.4,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","FRA","France","2002","2002",8.8,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","FRA","France","2008","2008",14.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","FRA","France","2012","2012",20.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","FRA","France","2000","2000",83.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","FRA","France","2002","2002",91.9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","FRA","France","2008","2008",99.7,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","FRA","France","2012","2012",89.7,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","FRA","France","2000","2000",10.1,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","FRA","France","2002","2002",9.8,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","FRA","France","2008","2008",7.1,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","FRA","France","2012","2012",6.8,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","DEU","Germany","2000","2000",235.3,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","DEU","Germany","2002","2002",248.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","DEU","Germany","2008","2008",245.7,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","DEU","Germany","2012","2012",252.5,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","DEU","Germany","2000","2000",32,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","DEU","Germany","2002","2002",33.1,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","DEU","Germany","2008","2008",27.3,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","DEU","Germany","2012","2012",23.3,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","DEU","Germany","2000","2000",11.4,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","DEU","Germany","2002","2002",12.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","DEU","Germany","2008","2008",16.4,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","DEU","Germany","2012","2012",17.9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","DEU","Germany","2000","2000",73.7,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","DEU","Germany","2002","2002",79.8,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","DEU","Germany","2008","2008",81.8,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","DEU","Germany","2012","2012",91.6,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","DEU","Germany","2000","2000",11.5,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","DEU","Germany","2002","2002",10.8,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","DEU","Germany","2008","2008",6.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","DEU","Germany","2012","2012",8.2,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","GRC","Greece","2000","2000",158,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","GRC","Greece","2002","2002",171.1,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","GRC","Greece","2008","2008",141.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","GRC","Greece","2012","2012",138,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","GRC","Greece","2000","2000",13.6,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","GRC","Greece","2002","2002",15.6,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","GRC","Greece","2008","2008",11.5,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","GRC","Greece","2012","2012",11.2,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","GRC","Greece","2000","2000",8.3,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","GRC","Greece","2002","2002",8.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","GRC","Greece","2008","2008",8.5,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","GRC","Greece","2012","2012",9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","GRC","Greece","2000","2000",47.6,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","GRC","Greece","2002","2002",51.6,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","GRC","Greece","2008","2008",44.9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","GRC","Greece","2012","2012",43.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","GRC","Greece","2000","2000",6.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","GRC","Greece","2002","2002",7.7,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","GRC","Greece","2008","2008",3.8,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","GRC","Greece","2012","2012",5.2,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2002","2002",250.7,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2008","2008",238.5,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2012","2012",236.5,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2002","2002",33.7,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2008","2008",30.3,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2012","2012",30.5,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2002","2002",24.9,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2008","2008",28.4,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2012","2012",33.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2002","2002",63,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2008","2008",57.9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2012","2012",54.5,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2002","2002",15.7,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2008","2008",16.6,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","HUN","Hungary","2012","2012",18,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2002","2002",284.5,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2008","2008",273.1,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2012","2012",274.2,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2002","2002",27,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2008","2008",26.7,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2012","2012",28.2,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2002","2002",30,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2008","2008",27.8,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2012","2012",28.9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2002","2002",90,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2008","2008",86.2,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2012","2012",96.3,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2002","2002",8.3,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2008","2008",6.3,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","ISL","Iceland","2012","2012",7.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2000","2000",237.1,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2002","2002",234.9,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2008","2008",285.1,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2012","2012",278.9,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2000","2000",28.7,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2002","2002",27,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2008","2008",28.8,,
"CANCCOLC","Malignant neoplasms of colon","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2012","2012",27.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2000","2000",18.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2002","2002",19.7,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2008","2008",24.4,,
"CANCLUNC","Malignant neoplasms of lung","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2012","2012",27.4,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2000","2000",71.6,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2002","2002",74.9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2008","2008",93.9,,
"CANCBREC","Malignant neoplasms of female breast","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2012","2012",92.3,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2000","2000",7.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2002","2002",7.2,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2008","2008",10.9,,
"CANCCEIX","Malignant neoplasms of cervix","INCITFTF","Incidence per 100 000 females","IRL","Ireland","2012","2012",13.6,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","ITA","Italy","2000","2000",217.8,,
"CANCTOCA","Malignant neoplasms","INCITFTF","Incidence per 100 000 females","ITA","Italy","2002","2002",231.7,,
